"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","experiment","experiment_color","sum.counts","subtype","subtype_color"
"718","p6","fv1_NS_p6c3r8_M11",6517,582157,64969,99322,5634,215617,163465,48,4061,"#E6F598",0.111600478908611,639945678,0.000807435200697593,"CV","#F8766D","p6","#E6F598",582157,"CV1","#8D71FC"
"719","p6","fv1_NS_p6c4r1_L06",6507,985724,69597,184598,9179,434555,398096,68,9762,"#E6F598",0.0706049563569518,639945678,0.00142934648522586,"CV","#F8766D","p6","#E6F598",985724,"CV1","#8D71FC"
"720","p6","fv1_NS_p6c4r2_H07",6952,989548,84198,192186,9442,444514,357378,51,6852,"#E6F598",0.0850873328024512,639945678,0.00141253013505538,"CV","#F8766D","p6","#E6F598",989548,"SVc","#77CFF4"
"721","p6","fv1_NS_p6c4r3_D08",6333,1029893,88564,196667,11066,446874,341230,75,9029,"#E6F598",0.0859933993142977,639945678,0.00146856726355049,"CV","#F8766D","p6","#E6F598",1029893,"CV1","#8D71FC"
"722","p6","fv1_NS_p6c4r4_O08",7312,714734,71307,131148,7371,291591,213317,50,3434,"#E6F598",0.0997671861139949,639945678,0.00100431295447256,"CV","#F8766D","p6","#E6F598",714734,"CV1","#8D71FC"
"723","p6","fv1_NS_p6c4r5_K09",7118,935824,96577,166869,8829,447035,258451,66,6551,"#E6F598",0.103199960676366,639945678,0.00130950638894189,"CV","#F8766D","p6","#E6F598",935824,"CV1","#8D71FC"
"724","p6","fv1_NS_p6c4r7_B11",6501,862935,100671,157012,7698,341443,285410,54,7522,"#E6F598",0.116661162196457,639945678,0.0011895206103073,"CV","#F8766D","p6","#E6F598",862935,"CV2","#F69BEB"
"725","p6","fv1_NS_p6c4r8_N11",5999,431418,46802,80954,4399,161049,118490,27,3695,"#E6F598",0.108484115173683,639945678,0.000600605148382671,"CV","#F8766D","p6","#E6F598",431418,"CV1","#8D71FC"
"726","p6","fv1_NS_p6c5r1_M06",3796,193888,15153,48202,1296,249007,143204,22,5870,"#E6F598",0.0781533668922264,639945678,0.000279209988775064,"CV","#F8766D","p6","#E6F598",193888,"CV1","#8D71FC"
"727","p6","fv1_NS_p6c5r2_I07",5204,328572,29549,64963,3012,187766,185492,17,4216,"#E6F598",0.0899315827276822,639945678,0.000467020235536131,"CV","#F8766D","p6","#E6F598",328572,"CV1","#8D71FC"
"728","p6","fv1_NS_p6c5r3_E08",6438,826238,63705,155113,7686,330319,234414,61,6861,"#E6F598",0.0771024813673542,639945678,0.00119000976213668,"CV","#F8766D","p6","#E6F598",826238,"CV2","#F69BEB"
"729","p6","fv1_NS_p6c5r4_P08",6394,773628,62091,155670,9291,397531,288559,48,6085,"#E6F598",0.080259504568087,639945678,0.00111051787551208,"CV","#F8766D","p6","#E6F598",773628,"CV1","#8D71FC"
"730","p6","fv1_NS_p6c5r6_G10",6783,1016324,117852,197064,9675,468599,398197,69,5641,"#E6F598",0.115959083914185,639945678,0.00140174314540242,"CV","#F8766D","p6","#E6F598",1016324,"CV1","#8D71FC"
"731","p6","fv1_NS_p6c5r7_C11",6746,1035931,120989,211147,9082,577866,375670,79,9445,"#E6F598",0.116792527687655,639945678,0.00142738653572538,"CV","#F8766D","p6","#E6F598",1035931,"CV1","#8D71FC"
"732","p6","fv1_NS_p6c6r1_N06",4885,1107485,89640,209228,9019,562738,436289,67,18446,"#E6F598",0.0809401481735644,639945678,0.00158772434422372,"CV","#F8766D","p6","#E6F598",1107485,"CV2","#F69BEB"
"733","p6","fv1_NS_p6c6r4_A09",5911,870416,67708,158272,9255,435353,242605,75,10085,"#E6F598",0.0777880921306594,639945678,0.00125261424440026,"CV","#F8766D","p6","#E6F598",870416,"CV1","#8D71FC"
"734","p6","fv1_NS_p6c6r6_H10",6087,763359,77961,140661,8021,259231,252152,48,8140,"#E6F598",0.102128880382625,639945678,0.00106973564094104,"CV","#F8766D","p6","#E6F598",763359,"CV1","#8D71FC"
"735","p6","fv1_NS_p6c6r7_D11",4785,802551,87118,161162,5823,552947,330018,70,17901,"#E6F598",0.10855135686081,639945678,0.00111652749186353,"CV","#F8766D","p6","#E6F598",802551,"CV2","#F69BEB"
"736","p6","fv1_NS_p6c7r1_O06",6400,769180,60338,142749,9203,319101,224536,56,5925,"#E6F598",0.0784445773421046,639945678,0.00110631966186747,"CV","#F8766D","p6","#E6F598",769180,"CV1","#8D71FC"
"737","p6","fv1_NS_p6c7r2_K07",6179,546263,51501,120380,6312,283617,155194,48,5697,"#E6F598",0.0942787631598699,639945678,0.00077246498760708,"CV","#F8766D","p6","#E6F598",546263,"CV1","#8D71FC"
"738","p6","fv1_NS_p6c7r5_M09",5946,849987,66918,177219,7094,692055,340137,78,13312,"#E6F598",0.0787282629028444,639945678,0.00122200067119227,"CV","#F8766D","p6","#E6F598",849987,"CV1","#8D71FC"
"739","p6","fv1_NS_p6c7r6_I10",6575,541387,61210,94307,5126,187377,141430,39,3864,"#E6F598",0.113061451420149,639945678,0.000749701484062726,"CV","#F8766D","p6","#E6F598",541387,"CV2","#F69BEB"
"740","p6","fv1_NS_p6c7r7_E11",5785,942320,84544,171843,8677,452640,336137,65,11064,"#E6F598",0.0897189914254181,639945678,0.0013383948438358,"CV","#F8766D","p6","#E6F598",942320,"CV1","#8D71FC"
"741","p6","fv1_NS_p6c7r8_A12",6563,746613,80384,136261,7050,298904,203318,48,5440,"#E6F598",0.107664881270484,639945678,0.00103984916406707,"CV","#F8766D","p6","#E6F598",746613,"CV2","#F69BEB"
"742","p6","fv1_NS_p6c8r2_L07",6202,964193,78755,169412,8258,368461,288201,58,10774,"#E6F598",0.0816797052042485,639945678,0.001381509562701,"CV","#F8766D","p6","#E6F598",964193,"CV2","#F69BEB"
"743","p6","fv1_NS_p6c8r3_G08",6620,1152200,92275,215742,10043,527811,369234,89,10516,"#E6F598",0.0800859225828849,639945678,0.00165326957175982,"CV","#F8766D","p6","#E6F598",1152200,"CV1","#8D71FC"
"744","p6","fv1_NS_p6c8r4_C09",6345,962313,79922,194814,10037,427379,300121,64,8814,"#E6F598",0.0830519799690953,639945678,0.00137676371272555,"CV","#F8766D","p6","#E6F598",962313,"CV1","#8D71FC"
"745","p6","fv1_NS_p6c8r5_N09",6386,846651,75195,153150,7691,572415,305960,72,8662,"#E6F598",0.0888146355464058,639945678,0.00120389326925996,"CV","#F8766D","p6","#E6F598",846651,"CV2","#F69BEB"
"746","p6","fv1_NS_p6c9r2_M07",5775,443989,33747,79199,5089,183811,115317,19,4772,"#E6F598",0.0760086398536901,639945678,0.000640608311091251,"CV","#F8766D","p6","#E6F598",443989,"CV1","#8D71FC"
"747","p6","fv1_NS_p6c9r3_H08",5365,555949,43193,110882,5250,464232,221085,49,10548,"#E6F598",0.0776923782577179,639945678,0.000800540598623334,"CV","#F8766D","p6","#E6F598",555949,"SVc","#77CFF4"
"748","p6","fv1_NS_p6c9r4_D09",6069,1204375,86922,189109,13157,571802,408406,89,11229,"#E6F598",0.0721718733783083,639945678,0.0017428578914096,"CV","#F8766D","p6","#E6F598",1204375,"CV1","#8D71FC"
"749","p6","fv1_NS_p6c9r5_O09",6260,651946,53861,119727,6595,366465,191582,41,5984,"#E6F598",0.0826157381132793,639945678,0.00093362727360724,"CV","#F8766D","p6","#E6F598",651946,"CV1","#8D71FC"
"750","p6","fv1_NS_p6c9r7_G11",6316,1043463,95883,190352,9732,437583,311381,81,11806,"#E6F598",0.0918892188798261,639945678,0.00147828174737474,"CV","#F8766D","p6","#E6F598",1043463,"SVc","#77CFF4"
"751","p6","fv1_NS_p6c9r8_C12",5063,970881,82878,191613,10921,215320,313872,64,12328,"#E6F598",0.0853637057476663,639945678,0.00138549380128028,"CV","#F8766D","p6","#E6F598",970881,"CV1","#8D71FC"
"752","p7","fv1_NS_p7c10r5_N14",5956,838777,97520,155945,6594,460075,340408,63,11682,"#ABDDA4",0.116264513690766,639945678,0.00115677507587719,"CV","#F8766D","p7","#ABDDA4",838777,"CV1","#8D71FC"
"753","p7","fv1_NS_p7c10r8_K16",6384,872946,126242,158295,8055,260843,274259,57,8880,"#ABDDA4",0.14461604726982,639945678,0.001165218401737,"CV","#F8766D","p7","#ABDDA4",872946,"CV1","#8D71FC"
"754","p7","fv1_NS_p7c11r1_L12",6263,738886,88821,135294,6821,328317,261168,40,7736,"#ABDDA4",0.120209342171864,639945678,0.00101462901926552,"CV","#F8766D","p7","#ABDDA4",738886,"CV1","#8D71FC"
"755","p7","fv1_NS_p7c11r2_C13",6469,784038,94220,135959,7586,294121,242369,74,7143,"#ABDDA4",0.120172746729113,639945678,0.00107660108874741,"CV","#F8766D","p7","#ABDDA4",784038,"CV1","#8D71FC"
"756","p7","fv1_NS_p7c11r5_O14",5293,678253,88861,128847,4900,473193,342513,41,15925,"#ABDDA4",0.131014532925029,639945678,0.000920005201799357,"CV","#F8766D","p7","#ABDDA4",678253,"CV2","#F69BEB"
"757","p7","fv1_NS_p7c11r7_P15",6633,819885,111440,154634,6014,469791,304272,82,8593,"#ABDDA4",0.135921501186142,639945678,0.00110560794839543,"CV","#F8766D","p7","#ABDDA4",819885,"CV1","#8D71FC"
"758","p7","fv1_NS_p7c11r8_L16",5401,1135012,127939,210151,8889,523594,525422,68,17156,"#ABDDA4",0.112720394145613,639945678,0.00157085693905135,"CV","#F8766D","p7","#ABDDA4",1135012,"CV1","#8D71FC"
"759","p7","fv1_NS_p7c12r1_M12",5275,466635,46183,99999,3508,319542,192142,43,9052,"#ABDDA4",0.0989702872694933,639945678,0.000656524005878567,"CV","#F8766D","p7","#ABDDA4",466635,"CV1","#8D71FC"
"760","p7","fv1_NS_p7c12r2_D13",5948,1035653,113982,180541,9891,387317,332145,63,11386,"#ABDDA4",0.110058098610249,639945678,0.00143788061167627,"CV","#F8766D","p7","#ABDDA4",1035653,"CV1","#8D71FC"
"761","p7","fv1_NS_p7c12r6_G15",6366,720484,86798,131605,6798,270075,248113,46,8338,"#ABDDA4",0.120471793960726,639945678,0.000989091964796462,"CV","#F8766D","p7","#ABDDA4",720484,"CV2","#F69BEB"
"762","p7","fv1_NS_p7c12r7_A16",6113,1225420,132620,235072,10836,604467,542099,90,17296,"#ABDDA4",0.108224119077541,639945678,0.00170433527840808,"CV","#F8766D","p7","#ABDDA4",1225420,"CV1","#8D71FC"
"763","p7","fv1_NS_p7c1r5_F14",5679,822136,126705,137796,7816,212061,241820,62,14242,"#ABDDA4",0.154116837116973,639945678,0.00108528476022118,"CV","#F8766D","p7","#ABDDA4",822136,"CV1","#8D71FC"
"764","p7","fv1_NS_p7c1r6_A15",5226,828320,151258,151721,7083,261662,276975,53,13762,"#ABDDA4",0.182608170755264,639945678,0.00105660882161673,"CV","#F8766D","p7","#ABDDA4",828320,"CV1","#8D71FC"
"765","p7","fv1_NS_p7c1r7_H15",4485,401360,95354,74328,2803,162073,149554,28,10179,"#ABDDA4",0.237577237392864,639945678,0.000477867652423081,"CV","#F8766D","p7","#ABDDA4",401360,"CV2","#F69BEB"
"766","p7","fv1_NS_p7c2r8_C16",4677,235379,35070,50780,1376,142232,318340,15,5511,"#ABDDA4",0.148993750504506,639945678,0.00031289160068726,"CV","#F8766D","p7","#ABDDA4",235379,"SVc","#77CFF4"
"767","p7","fv1_NS_p7c3r1_G12",6577,708568,84720,143909,7804,303461,202940,41,6636,"#ABDDA4",0.119565094669813,639945678,0.000973756971164641,"CV","#F8766D","p7","#ABDDA4",708568,"CV1","#8D71FC"
"768","p7","fv1_NS_p7c3r3_F13",6378,849481,117908,150840,8044,321404,278170,73,8095,"#ABDDA4",0.138800043791444,639945678,0.00114164994549171,"CV","#F8766D","p7","#ABDDA4",849481,"CV1","#8D71FC"
"769","p7","fv1_NS_p7c3r4_M13",3579,491473,108028,134907,3517,443264,351091,49,25143,"#ABDDA4",0.219804546740106,639945678,0.000598700350656345,"CV","#F8766D","p7","#ABDDA4",491473,"SVc","#77CFF4"
"770","p7","fv1_NS_p7c3r5_H14",6471,693397,93875,130297,5646,331866,318778,56,6803,"#ABDDA4",0.135384202700617,639945678,0.000935808721460263,"CV","#F8766D","p7","#ABDDA4",693397,"CV2","#F69BEB"
"771","p7","fv1_NS_p7c4r2_O12",6569,1115699,140025,202608,11264,374310,388292,63,11278,"#ABDDA4",0.125504280276311,639945678,0.00152193981819426,"CV","#F8766D","p7","#ABDDA4",1115699,"CV1","#8D71FC"
"772","p7","fv1_NS_p7c4r8_E16",5993,292376,39832,52890,2468,126792,217060,14,3644,"#ABDDA4",0.136235532328235,639945678,0.00039445103433422,"CV","#F8766D","p7","#ABDDA4",292376,"CV1","#8D71FC"
"773","p7","fv1_NS_p7c5r3_G13",5704,860793,128606,146250,8615,243098,263373,57,14396,"#ABDDA4",0.149404095990558,639945678,0.0011425767132518,"CV","#F8766D","p7","#ABDDA4",860793,"CV1","#8D71FC"
"774","p7","fv1_NS_p7c5r4_N13",7043,958600,142046,181981,8594,367481,334040,64,5653,"#ABDDA4",0.148180680158565,639945678,0.00127405421651983,"CV","#F8766D","p7","#ABDDA4",958600,"CV1","#8D71FC"
"775","p7","fv1_NS_p7c5r5_J14",6042,769915,121147,136559,6763,353152,266047,54,9149,"#ABDDA4",0.157351136164382,639945678,0.00101255337506534,"CV","#F8766D","p7","#ABDDA4",769915,"CV1","#8D71FC"
"776","p7","fv1_NS_p7c5r8_F16",6601,975443,148578,180060,8288,364982,351482,64,8703,"#ABDDA4",0.152318485037055,639945678,0.00129010223746429,"CV","#F8766D","p7","#ABDDA4",975443,"CV1","#8D71FC"
"777","p7","fv1_NS_p7c6r7_L15",6782,1104820,212839,211823,9533,379777,338802,68,7695,"#ABDDA4",0.192645860864213,639945678,0.0013914197022048,"CV","#F8766D","p7","#ABDDA4",1104820,"CV2","#F69BEB"
"778","p7","fv1_NS_p7c7r4_P13",5862,1140581,146841,225061,10815,399414,328041,87,15996,"#ABDDA4",0.128742281346086,639945678,0.00155004914153667,"CV","#F8766D","p7","#ABDDA4",1140581,"CV1","#8D71FC"
"779","p7","fv1_NS_p7c7r5_L14",5181,664247,91195,129892,5500,324266,224427,50,13194,"#ABDDA4",0.137290796947521,639945678,0.000894522821615507,"CV","#F8766D","p7","#ABDDA4",664247,"CV1","#8D71FC"
"780","p7","fv1_NS_p7c7r6_D15",6136,1188594,176857,216393,9218,379251,357497,81,12632,"#ABDDA4",0.148795131054002,639945678,0.00157801120724121,"CV","#F8766D","p7","#ABDDA4",1188594,"CV2","#F69BEB"
"781","p7","fv1_NS_p7c7r8_H16",5869,952289,169737,185337,8197,361075,368376,84,14355,"#ABDDA4",0.178241059174263,639945678,0.00122099696501077,"CV","#F8766D","p7","#ABDDA4",952289,"CV2","#F69BEB"
"782","p7","fv1_NS_p7c8r1_I12",6438,746266,100823,138514,8308,253534,241961,44,6254,"#ABDDA4",0.135103300967751,639945678,0.00100740567402069,"CV","#F8766D","p7","#ABDDA4",746266,"CV1","#8D71FC"
"783","p7","fv1_NS_p7c8r2_P12",5340,806151,120391,169973,7115,396845,257325,72,15048,"#ABDDA4",0.149340508167825,639945678,0.00107021761675741,"CV","#F8766D","p7","#ABDDA4",806151,"CV2","#F69BEB"
"784","p7","fv1_NS_p7c8r3_I13",6164,768969,107769,142373,8296,252587,217670,68,8232,"#ABDDA4",0.140147392157551,639945678,0.00103195940346623,"CV","#F8766D","p7","#ABDDA4",768969,"CV1","#8D71FC"
"785","p7","fv1_NS_p7c8r4_A14",6634,1245295,162713,236201,10106,505006,364723,86,13781,"#ABDDA4",0.130662212568106,639945678,0.00168835616586838,"CV","#F8766D","p7","#ABDDA4",1245295,"CV1","#8D71FC"
"786","p7","fv1_NS_p7c9r2_A13",6200,666973,96219,115667,5673,251829,204652,49,7880,"#ABDDA4",0.144262211513809,639945678,0.000890939288363257,"CV","#F8766D","p7","#ABDDA4",666973,"CV2","#F69BEB"
"787","p7","fv1_NS_p7c9r5_M14",5677,790519,121041,135123,4370,381841,272037,66,14669,"#ABDDA4",0.153115864387826,639945678,0.00104483354689688,"CV","#F8766D","p7","#ABDDA4",790519,"CV2","#F69BEB"
"788","p7","fv1_NS_p7c9r7_N15",5649,722271,151148,136785,6613,279727,231392,43,10180,"#ABDDA4",0.209267712534492,639945678,0.000891435143714703,"CV","#F8766D","p7","#ABDDA4",722271,"CV2","#F69BEB"
"789","p7","fv1_NS_p7c9r8_J16",5570,1173994,233534,217377,6505,472196,410952,82,16625,"#ABDDA4",0.198922652074883,639945678,0.00146686438499988,"CV","#F8766D","p7","#ABDDA4",1173994,"SVc","#77CFF4"
"790","p8","fv1_NS_p8c10r5_F20",5805,471348,36174,65421,3582,198395,141134,41,5135,"#66C2A5",0.0767458438351282,639945678,0.000679511151394974,"CV","#F8766D","p8","#66C2A5",471348,"CV2","#F69BEB"
"791","p8","fv1_NS_p8c10r8_J22",5116,478439,37579,85689,4435,114191,211030,42,5590,"#66C2A5",0.0785450182781922,639945678,0.000688381558789919,"CV","#F8766D","p8","#66C2A5",478439,"CV1","#8D71FC"
"792","p8","fv1_NS_p8c11r1_G17",6767,553799,43635,98491,5677,241743,202084,49,3363,"#66C2A5",0.0787921249406373,639945678,0.000796505445627704,"CV","#F8766D","p8","#66C2A5",553799,"CV1","#8D71FC"
"793","p8","fv1_NS_p8c11r2_C18",6971,535155,37567,100972,5033,281381,190977,34,3615,"#66C2A5",0.0701983537479796,639945678,0.000776893180706839,"CV","#F8766D","p8","#66C2A5",535155,"CV1","#8D71FC"
"794","p8","fv1_NS_p8c11r3_O18",4786,116559,6859,21300,1153,63672,37886,10,2015,"#66C2A5",0.0588457347780952,639945678,0.000171389043611248,"CV","#F8766D","p8","#66C2A5",116559,"CV2","#F69BEB"
"795","p8","fv1_NS_p8c11r4_K19",6976,498925,41207,104160,4002,354167,198701,38,3558,"#66C2A5",0.082591571879541,639945678,0.000714683916470782,"CV","#F8766D","p8","#66C2A5",498925,"SVc","#77CFF4"
"796","p8","fv1_NS_p8c11r5_G20",6098,407236,30089,71656,4162,198384,129573,30,3345,"#66C2A5",0.0738859039966997,639945678,0.000588964337740583,"CV","#F8766D","p8","#66C2A5",407236,"CV1","#8D71FC"
"797","p8","fv1_NS_p8c11r7_O21",6006,287749,30509,56388,2795,148369,149748,17,2723,"#66C2A5",0.106026432759106,639945678,0.000401789246046169,"CV","#F8766D","p8","#66C2A5",287749,"CV1","#8D71FC"
"798","p8","fv1_NS_p8c12r4_L19",6370,472471,30517,79344,4044,219478,168810,39,3534,"#66C2A5",0.0645902076529565,639945678,0.000690098433160036,"CV","#F8766D","p8","#66C2A5",472471,"CV1","#8D71FC"
"799","p8","fv1_NS_p8c12r6_D21",6877,446736,46178,80520,4385,197629,154954,39,1950,"#66C2A5",0.103367536979335,639945678,0.000625486454156277,"CV","#F8766D","p8","#66C2A5",446736,"CV1","#8D71FC"
"800","p8","fv1_NS_p8c12r7_P21",6025,396016,45318,69664,3621,175167,172857,38,2129,"#66C2A5",0.114434770312311,639945678,0.000547671403086203,"CV","#F8766D","p8","#66C2A5",396016,"CV1","#8D71FC"
"801","p8","fv1_NS_p8c1r1_M16",6341,914638,89932,151473,8734,435757,507092,57,7640,"#66C2A5",0.0983252390563261,639945678,0.00128685791242777,"CV","#F8766D","p8","#66C2A5",914638,"CV2","#F69BEB"
"802","p8","fv1_NS_p8c1r2_I17",6896,586469,45861,106077,6444,274475,231927,36,3652,"#66C2A5",0.0781985066559358,639945678,0.000843993420576949,"CV","#F8766D","p8","#66C2A5",586469,"CV1","#8D71FC"
"803","p8","fv1_NS_p8c1r3_E18",6563,423272,33712,80494,3456,248731,201996,39,4022,"#66C2A5",0.0796461849590807,639945678,0.000608332982548143,"CV","#F8766D","p8","#66C2A5",423272,"CV1","#8D71FC"
"804","p8","fv1_NS_p8c1r7_E21",6339,361540,20951,53968,4277,163909,101237,28,2755,"#66C2A5",0.0579493278752005,639945678,0.000531912689730962,"CV","#F8766D","p8","#66C2A5",361540,"CV1","#8D71FC"
"805","p8","fv1_NS_p8c1r8_A22",3772,186336,10906,39930,1745,102049,157106,15,6501,"#66C2A5",0.0585286793748927,639945678,0.000274050062430642,"CV","#F8766D","p8","#66C2A5",186336,"CV1","#8D71FC"
"806","p8","fv1_NS_p8c2r1_N16",6615,590405,50878,103694,4429,233678,268177,45,3231,"#66C2A5",0.0861747444550774,639945678,0.000842301148747282,"CV","#F8766D","p8","#66C2A5",590405,"CV1","#8D71FC"
"807","p8","fv1_NS_p8c2r2_J17",5777,327839,30910,57773,3981,224309,218117,25,3517,"#66C2A5",0.0942840845658997,639945678,0.000463750820711151,"CV","#F8766D","p8","#66C2A5",327839,"CV2","#F69BEB"
"808","p8","fv1_NS_p8c2r3_F18",6047,320098,24736,57130,3175,161923,137740,23,2463,"#66C2A5",0.0772763341226749,639945678,0.000461309779259511,"CV","#F8766D","p8","#66C2A5",320098,"CV1","#8D71FC"
"809","p8","fv1_NS_p8c2r4_B19",6830,348880,37366,64688,3438,153501,152580,21,1578,"#66C2A5",0.107102728731942,639945678,0.000486515508192897,"CV","#F8766D","p8","#66C2A5",348880,"CV1","#8D71FC"
"810","p8","fv1_NS_p8c2r6_J20",6652,491152,74522,97334,4678,144601,183386,26,2670,"#66C2A5",0.151728996318859,639945678,0.000650537638606008,"CV","#F8766D","p8","#66C2A5",491152,"CV1","#8D71FC"
"811","p8","fv1_NS_p8c2r7_F21",6133,399298,58611,78343,3686,198007,169750,24,2902,"#66C2A5",0.146785107864302,639945678,0.00053203424529813,"CV","#F8766D","p8","#66C2A5",399298,"CV1","#8D71FC"
"812","p8","fv1_NS_p8c3r1_O16",4149,231897,19213,47192,1192,223031,172756,14,6951,"#66C2A5",0.0828514383540969,639945678,0.000332222962852402,"CV","#F8766D","p8","#66C2A5",231897,"SVc","#77CFF4"
"813","p8","fv1_NS_p8c3r2_K17",6318,333194,22235,58971,2980,181714,149075,27,2374,"#66C2A5",0.0667328943498382,639945678,0.00048566001572381,"CV","#F8766D","p8","#66C2A5",333194,"CV1","#8D71FC"
"814","p8","fv1_NS_p8c3r7_G21",4568,277086,30252,55801,2306,65698,181164,13,4550,"#66C2A5",0.109179099629718,639945678,0.000385541189203309,"CV","#F8766D","p8","#66C2A5",277086,"CV1","#8D71FC"
"815","p8","fv1_NS_p8c4r1_P16",6347,934670,69299,153745,7257,443806,401624,70,6870,"#66C2A5",0.0741427455679545,639945678,0.00135027033726864,"CV","#F8766D","p8","#66C2A5",934670,"CV1","#8D71FC"
"816","p8","fv1_NS_p8c4r4_D19",6643,420816,43259,79279,3689,204494,165196,36,4086,"#66C2A5",0.102797897418349,639945678,0.000589591420642743,"CV","#F8766D","p8","#66C2A5",420816,"SVc","#77CFF4"
"817","p8","fv1_NS_p8c4r5_P19",7262,527378,67943,89644,4460,259023,194511,41,3191,"#66C2A5",0.128831691879449,639945678,0.000717333393942421,"CV","#F8766D","p8","#66C2A5",527378,"CV2","#F69BEB"
"818","p8","fv1_NS_p8c4r7_H21",5284,278284,25636,52863,2157,240908,180869,15,4228,"#66C2A5",0.0921217173822426,639945678,0.000394621798830874,"CV","#F8766D","p8","#66C2A5",278284,"CV2","#F69BEB"
"819","p8","fv1_NS_p8c5r1_A17",6380,863460,97212,153271,7738,381048,342405,59,7125,"#66C2A5",0.112584254047669,639945678,0.0011957374433863,"CV","#F8766D","p8","#66C2A5",863460,"CV1","#8D71FC"
"820","p8","fv1_NS_p8c5r2_M17",5481,340836,33406,65055,2485,228176,176962,25,3502,"#66C2A5",0.0980119470947905,639945678,0.000480141798743894,"CV","#F8766D","p8","#66C2A5",340836,"CV1","#8D71FC"
"821","p8","fv1_NS_p8c5r3_I18",6253,397010,47550,77540,2943,227706,191404,34,3490,"#66C2A5",0.119770282864411,639945678,0.000545736059659907,"CV","#F8766D","p8","#66C2A5",397010,"CV2","#F69BEB"
"822","p8","fv1_NS_p8c5r5_A20",4835,330217,35892,60379,2125,219366,167622,24,4846,"#66C2A5",0.108692163032188,639945678,0.000459681169763582,"CV","#F8766D","p8","#66C2A5",330217,"CV1","#8D71FC"
"823","p8","fv1_NS_p8c5r6_M20",5373,431149,53772,77414,3767,219465,205917,37,3968,"#66C2A5",0.124717904947014,639945678,0.000589300933048764,"CV","#F8766D","p8","#66C2A5",431149,"CV1","#8D71FC"
"824","p8","fv1_NS_p8c5r8_E22",5482,287793,19975,50434,3103,209735,161159,17,3473,"#66C2A5",0.0694075255478764,639945678,0.000418310755900375,"CV","#F8766D","p8","#66C2A5",287793,"CV1","#8D71FC"
"825","p8","fv1_NS_p8c6r2_N17",4559,222466,19440,46475,1023,326978,191082,31,5098,"#66C2A5",0.08738413959886,639945678,0.000317142277558635,"CV","#F8766D","p8","#66C2A5",222466,"CV2","#F69BEB"
"826","p8","fv1_NS_p8c6r3_J18",6431,439442,53453,80869,4007,209435,181162,27,3296,"#66C2A5",0.12163835045353,639945678,0.000602742008375068,"CV","#F8766D","p8","#66C2A5",439442,"CV2","#F69BEB"
"827","p8","fv1_NS_p8c6r4_F19",6205,402550,40097,73404,4016,229741,182394,29,3455,"#66C2A5",0.099607502173643,639945678,0.000566021780878168,"CV","#F8766D","p8","#66C2A5",402550,"CV1","#8D71FC"
"828","p8","fv1_NS_p8c6r5_B20",5994,378797,43111,73876,3459,210599,166620,24,3516,"#66C2A5",0.113810299447989,639945678,0.000524240709008805,"CV","#F8766D","p8","#66C2A5",378797,"CV1","#8D71FC"
"829","p8","fv1_NS_p8c6r6_N20",5927,485853,42369,91648,4720,231963,172925,31,5611,"#66C2A5",0.0872053892844132,639945678,0.000692470768661302,"CV","#F8766D","p8","#66C2A5",485853,"CV1","#8D71FC"
"830","p8","fv1_NS_p8c7r2_O17",6205,223984,17719,39238,2411,90809,53659,12,1999,"#66C2A5",0.079108329166369,639945678,0.000322202641206859,"CV","#F8766D","p8","#66C2A5",223984,"CV2","#F69BEB"
"831","p8","fv1_NS_p8c7r6_O20",5607,376510,34213,70698,4796,159382,121233,21,5035,"#66C2A5",0.0908687684258054,639945678,0.000534565746551086,"CV","#F8766D","p8","#66C2A5",376510,"CV1","#8D71FC"
"832","p8","fv1_NS_p8c7r7_K21",6437,399720,33324,78330,3529,210839,129085,25,3032,"#66C2A5",0.0833683578504953,639945678,0.000572182241471264,"CV","#F8766D","p8","#66C2A5",399720,"CV1","#8D71FC"
"833","p8","fv1_NS_p8c7r8_G22",4495,272530,22860,63226,3615,118803,147065,20,6265,"#66C2A5",0.0838806736873005,639945678,0.000389972596377186,"CV","#F8766D","p8","#66C2A5",272530,"CV1","#8D71FC"
"834","p8","fv1_NS_p8c8r2_P17",7244,643394,66374,124432,5837,314503,256567,53,2922,"#66C2A5",0.103162292467757,639945678,0.000900760554931268,"CV","#F8766D","p8","#66C2A5",643394,"CV1","#8D71FC"
"835","p8","fv1_NS_p8c8r5_D20",4394,162410,19471,35198,1034,134732,114714,10,2732,"#66C2A5",0.119887937934856,639945678,0.000223303521099671,"CV","#F8766D","p8","#66C2A5",162410,"SVc","#77CFF4"
"836","p8","fv1_NS_p8c8r7_L21",5571,386727,36925,73340,2764,235664,167359,35,5058,"#66C2A5",0.0954807913592793,639945678,0.000546277580513843,"CV","#F8766D","p8","#66C2A5",386727,"SVc","#77CFF4"
"837","p8","fv1_NS_p8c9r2_A18",6107,573965,45314,101107,5044,227401,183613,39,5454,"#66C2A5",0.0789490648384483,639945678,0.000825340025669585,"CV","#F8766D","p8","#66C2A5",573965,"CV1","#8D71FC"
